Sensual Vanilla,Zara,https://www.fragrantica.com/perfume/Zara/Sensual-Vanilla-90139.html,women,vanilla (100%); sweet (73.6827%); powdery (66.4044%); woody (47.0248%),"Sensual Vanilla by Zara is a fragrance for women. This is a new fragrance. Sensual Vanilla was launched in 2024. Top notes are Sugar, Wild Berries, Lavender, Bergamot and Rose; middle notes are Madagascar Vanilla, Apple Blossom, Jasmine and Lily; base notes are Vanilla, Amber, Musk, Heliotrope and Sandalwood.Eau de parfum. An indulgent amber-coloured floral scent with a heart of warm vanilla mocha. This luxurious fragrance combines rich flowers with the comfort of creamy vanilla.Top notes: bergamot, sugared berries, lavender France Orpur, rose.Heart notes: jasmine, lily, apple blossom, Madagascar Orpur vanilla.Base notes: Orpur vanilla, heliotrope, amber, musk, sandalwood.Read about this perfume in other languages: Deutsch, Español, Français, Čeština, Italiano, Русский, Polski, Português, Ελληνικά, 汉语, Nederlands, Srpski, Română, العربية, Українська, Монгол, עברית.",,"['Sugar', 'Wild Berries', 'Lavender', 'Bergamot', 'Rose']","['Madagascar Vanilla', 'Apple Blossom', 'Jasmine', 'Lily']","['Vanilla', 'Amber', 'Musk', 'Heliotrope', 'Sandalwood']",,,
Fashionably London,Zara,https://www.fragrantica.com/perfume/Zara/Fashionably-London-70519.html,women and men,rose (100%); musky (78.6957%); citrus (58.4565%); powdery (56.8436%); floral (54.7435%),"Fashionably London by Zara is a fragrance for women and men. Fashionably London was launched in 2021. The nose behind this fragrance is Jo Malone. Top note is Bergamot; middle note is Rose; base note is Musk.‘Its soulful heartbeat always plays its own song.’ Jo Malone CBE, founder of Jo Loves. - The scent reveals notes of bergamot, rose, and musk.Read about this perfume in other languages: Deutsch, Español, Français, Čeština, Italiano, Русский, Polski, Português, Ελληνικά, 汉语, Nederlands, Srpski, Română, العربية, Українська, Монгол, עברית.","['Niche quality at an affordable price', 'Long-lasting on clothes', 'Strong sillage and projection', 'Good longevity on skin depending on chemistry and skin type', 'Mysterious and dark rose scent', 'Suitable for cooler weather or nighttime', 'Linear composition', 'Similar to more expensive fragrances like Delina Exclusif', 'Do not blind buy, may not be suitable for everyone', 'Not a true dupe for Delina Exclusif', 'Migraine-inducing for some people', 'Offensive and overpowering for some individuals', 'Presence of oud can be overwhelming for some', 'Spicy and leathery scent instead of rose and bergamot notes', 'Inconsistent scent experience for some individuals']",['Bergamot'],['Rose'],['Musk'],very weak: 13; weak: 53; moderate: 342; long lasting: 297; eternal: 79,intimate: 56; moderate: 389; strong: 265; enormous: 56,
Gardenia,Zara,https://www.fragrantica.com/perfume/Zara/Gardenia-68682.html,women,vanilla (100%); coffee (86.2964%); white floral (79.6297%); warm spicy (63.7776%); sweet (58.8888%); citrus (54.8147%); powdery (50.9999%),"Gardenia by Zara is a Floral Fruity Gourmand fragrance for women. Gardenia was launched in 2021. Top note is Orange Blossom; middle note is Coffee; base note is Vanilla.Read about this perfume in other languages: Deutsch, Español, Français, Čeština, Italiano, Русский, Polski, Português, Ελληνικά, 汉语, Nederlands, Srpski, Română, العربية, Українська, Монгол, עברית.","['Great value for price', 'Close dupe to Black Opium', 'Slightly different take on Black Opium', 'More floral than Black Opium', 'Preferred over Black Opium', 'Competitive in longevity and sillage', 'Long-lasting on skin', 'Good segue from fresh scents', 'Screetchier and less well blended than Black Opium', 'Hyped but not impressive', 'No longevity at all', 'Nothing special about scent', 'Headache-inducing', 'Dislike of Black Opium transfers to Gardenia', 'Generic drugstore scent', 'Similarity to Black Opium disliked']",['Orange Blossom'],['Coffee'],['Vanilla'],very weak: 68; weak: 214; moderate: 381; long lasting: 106; eternal: 18,intimate: 189; moderate: 459; strong: 77; enormous: 12,
(Shamanilla),Zara,https://www.fragrantica.com/perfume/Zara/Shamanilla-93494.html,men,vanilla (100%); powdery (93.0957%); sweet (92.9038%); warm spicy (88.7809%); woody (84.4655%); aromatic (64.9521%); caramel (59.3426%); balsamic (53.5411%); soft spicy (46.4214%); floral (44.5753%),"(Shamanilla) by Zara is a Floral fragrance for men. This is a new fragrance. (Shamanilla) was launched in 2024. Top notes are Coconut Water, Cardamom and Bergamot; middle notes are Sandalwood, Peach Blossom and Carrot; base notes are Vanilla, Cotton Candy and Amyris.(Shamanilla) by Zara is a new fragrance for men, released in 2024. This perfume is part of the 'Vibe Variations' collection and is noted for its above-average longevity. The scent features a blend of bergamot, cardamom, and coconut water as top notes, with heart notes of carrot, peach blossom, and sandalwood, and base notes of amyris, cotton candy, and vanilla cream.Read about this perfume in other languages: Deutsch, Español, Français, Čeština, Italiano, Русский, Polski, Português, Ελληνικά, 汉语, Nederlands, Srpski, Română, العربية, Українська, Монгол, עברית.",,"['Coconut Water', 'Cardamom', 'Bergamot']","['Sandalwood', 'Peach Blossom', 'Carrot']","['Vanilla', 'Cotton Candy', 'Amyris']",,,
Tobacco Collection Rich Warm Addictive,Zara,https://www.fragrantica.com/perfume/Zara/Tobacco-Collection-Rich-Warm-Addictive-40449.html,men,sweet (100%); honey (91.6254%); coconut (78.2289%); tobacco (69.7915%); woody (63.4065%); floral (48.4877%); lactonic (46.8801%); powdery (45.7997%); vanilla (44.4687%); tropical (44.4687%),"Tobacco Collection Rich Warm Addictive by Zara is a fragrance for men. Tobacco Collection Rich Warm Addictive was launched in 2016.Read about this perfume in other languages: Deutsch, Español, Français, Čeština, Italiano, Русский, Polski, Português, Ελληνικά, 汉语, Nederlands, Srpski, Română, العربية, Українська, Монгол, עברית.","['Great value for price', 'Can be a gem for some individuals', 'Gourmand fragrance with notes of vanilla, chocolate and tobacco', 'A good winter scent', 'Rich, warm and addictive scent', 'Decent lasting power', 'Comparable to more expensive fragrances', 'Unisex fragrance', 'Not very tobacco-heavy despite the name', 'May not be suitable for warmer seasons', 'Some may find it too sweet or feminine for their taste', 'Weak performance', 'May smell cheap on some skin types', 'May not live up to hype or expectations', 'Initial scent may not be as harmonious as the dry down']","['Honey', 'Coconut', 'Tobacco', 'Sandalwood', 'Cedar']",[],[],very weak: 133; weak: 286; moderate: 791; long lasting: 617; eternal: 104,intimate: 368; moderate: 1162; strong: 414; enormous: 159,
For Him Red Edition,Zara,https://www.fragrantica.com/perfume/Zara/For-Him-Red-Edition-78049.html,men,amber (100%); citrus (69.2523%),"For Him Red Edition by Zara is a Oriental fragrance for men. This is a new fragrance. For Him Red Edition was launched in 2022. Top note is Orange; middle note is Amber; base note is Evernyl.Read about this perfume in other languages: Deutsch, Español, Français, Čeština, Italiano, Русский, Polski, Português, Ελληνικά, 汉语, Nederlands, Srpski, Română, العربية, Українська, Монгол, עברית.",,['Orange'],['Amber'],['Evernyl'],,,
Sunrise on the Red Sand Dunes Intense,Zara,https://www.fragrantica.com/perfume/Zara/Sunrise-on-the-Red-Sand-Dunes-Intense-99815.html,men,citrus (100%); fresh spicy (63.8784%); white floral (51.2819%); fruity (50.7641%),"Sunrise on the Red Sand Dunes Intense by Zara is a Oriental Floral fragrance for men. This is a new fragrance. Sunrise on the Red Sand Dunes Intense was launched in 2024. Top notes are Mandarin, Ginger and Bergamot; base notes are Orange Blossom, Amber and Blackcurrant. Inspired by the deep, warm feeling of a golden sunset, this new, more intense version captures the warmth and addictive facets of fir balsam and labdanum, evoking the mesmerising transition from day to night.The fragrance pyramid reveals vibrant notes of bergamot and ginger, enhanced by a radiant halo of mandarin. As the fragrance unfolds, the base notes reveal a rich blend of amber, intertwined with the captivating aromas of orange blossom and blackcurrant.Read about this perfume in other languages: Deutsch, Español, Français, Čeština, Italiano, Русский, Polski, Português, Ελληνικά, 汉语, Nederlands, Srpski, Română, العربية, Українська, Монгол, עברית.",,"['Mandarin', 'Ginger', 'Bergamot']",[],"['Orange Blossom', 'Amber', 'Blackcurrant']",,,
Antique Brown,Zara,https://www.fragrantica.com/perfume/Zara/Antique-Brown-87146.html,men,sweet (100%); vanilla (60.188%); tobacco (56.6012%); honey (53.9112%); rum (52.7156%); amber (52.1178%); fruity (51.311%); lactonic (44.3467%); powdery (44.257%),"Antique Brown by Zara is a Oriental fragrance for men. This is a new fragrance. Antique Brown was launched in 2023. The nose behind this fragrance is Honorine Blanc.""A history of freedom represented by fresh and sophisticated wood."" Created by Honine Blanc.A resinous and woody fragrance featuring sophisticated fresh notes of apple, coconut water and bergamot, combined with tobacco and honey notes. The sweet notes of praline and vanilla merge on a liquor background.Read about this perfume in other languages: Deutsch, Español, Français, Čeština, Italiano, Русский, Polski, Português, Ελληνικά, 汉语, Nederlands, Srpski, Română, العربية, Українська, Монгол, עברית.",,"['Praline', 'Vanilla', 'Coconut Water', 'Rum', 'Tobacco', 'Honey', 'Apple', 'Amber', 'Bergamot']",[],[],,,
Stellar Amber,Zara,https://www.fragrantica.com/perfume/Zara/Stellar-Amber-95905.html,women,fruity (100%); sweet (56.7809%); floral (55.7652%); amber (53.087%); warm spicy (51.8403%); aquatic (47.6386%); fresh (45.3759%),"Stellar Amber by Zara is a Floral Fruity fragrance for women. This is a new fragrance. Stellar Amber was launched in 2024. Top note is Pear; middle notes are Osmanthus and Peach; base notes are Olibanum and Saffron.Eau de parfum. A captivating essence that opens with a subtle hint of pear, giving way to a delicate aroma of peach and osmanthus. A mineral hint of olibanum together with the spicy character of saffron, show off this enigmatic fragrance with determination.Read about this perfume in other languages: Deutsch, Español, Français, Čeština, Italiano, Русский, Polski, Português, Ελληνικά, 汉语, Nederlands, Srpski, Română, العربية, Українська, Монгол, עברית.",,['Pear'],"['Osmanthus', 'Peach']","['Olibanum', 'Saffron']",,,
Pistachio Infusion,Zara,https://www.fragrantica.com/perfume/Zara/Pistachio-Infusion-90146.html,women,vanilla (100%); woody (88.5712%); amber (80%); nutty (71.9045%); sweet (70%); green (61.4284%); iris (60.9523%); aromatic (60%); warm spicy (50%); powdery (48.5712%),"Pistachio Infusion by Zara is a fragrance for women. This is a new fragrance. Pistachio Infusion was launched in 2024. Top note is Pistachio; middle note is Iris; base note is Tonka Bean.Eau de parfum. With its dominant gourmand pistachio notes and a delicate blend of iris and tonka bean, this captivating fragrance leaves behind a distinctive and elevated impression.Read about this perfume in other languages: Deutsch, Español, Français, Čeština, Italiano, Русский, Polski, Português, Ελληνικά, 汉语, Nederlands, Bosanski, Română, العربية, Українська, Монгол, עברית.",,['Pistachio'],['Iris'],['Tonka Bean'],,,
Nude Bouquet,Zara,https://www.fragrantica.com/perfume/Zara/Nude-Bouquet-92192.html,women,floral (100%); fresh (86%); rose (65.0001%); cherry (45.8763%),"Nude Bouquet by Zara is a fragrance for women. This is a new fragrance. Nude Bouquet was launched in 2023. Top note is Cherry; middle note is Peony; base note is Vanilla.Eau de parfum. The fragrance pyramid reveals notes of cherry, peony and vanilla. A fresh, pleasing and vibrant fragrance.Read about this perfume in other languages: Deutsch, Español, Français, Čeština, Italiano, Русский, Polski, Português, Ελληνικά, 汉语, Nederlands, Srpski, Română, العربية, Українська, Монгол, עברית.",,['Cherry'],['Peony'],['Vanilla'],,,
Angelic Vanilla,Zara,https://www.fragrantica.com/perfume/Zara/Angelic-Vanilla-90138.html,women,vanilla (100%); sweet (83.9684%); floral (78.6912%); amber (65.4976%); rose (57.3825%); powdery (55.2418%); balsamic (48.5454%); musky (48.4211%); aromatic (46.6288%); savory (46.131%),"Angelic Vanilla by Zara is a fragrance for women. This is a new fragrance. Angelic Vanilla was launched in 2024. Top notes are Almond Blossom and Bergamot; middle notes are Rose, Rice and Myrrh; base notes are Vanilla Bean, Tonka Bean, Musk and Woodsy Notes.Eau de parfum. A floral musk with an addictive blend of vanilla and tonka bean. This ethereal fragrance combines delicate flowers with a sweet and creamy base, leaving a captivating impression.Top notes: bergamot, almond blossom.Middle notes: rose, rice, myrrh.Base notes: tonka bean, liquid musk, vanilla bean, velvety woods.Read about this perfume in other languages: Deutsch, Español, Français, Čeština, Italiano, Русский, Polski, Português, Ελληνικά, 汉语, Nederlands, Srpski, Română, العربية, Українська, Монгол, עברית.",,"['Almond Blossom', 'Bergamot']","['Rose', 'Rice', 'Myrrh']","['Vanilla Bean', 'Tonka Bean', 'Musk', 'Woodsy Notes']",,,
Hibiscus,Zara,https://www.fragrantica.com/perfume/Zara/Hibiscus-73796.html,women,tropical (100%); sweet (97.6666%); fruity (97.188%); citrus (87.4357%); fresh (70.0255%); floral (65.1496%); amber (51.8376%); vanilla (49.1452%); powdery (45.75%),"Hibiscus by Zara is a fragrance for women. This is a new fragrance. Hibiscus was launched in 2022. Top notes are Tangerine and Bitter Orange; middle notes are Passionfruit, Mango and Peony; base notes are Orchid, Amber and Vanilla.""Eau de parfum in which the hibiscus flower highlights this fragrance with its opulent, fruity and delicately musky characteristics. A sunny, sensual and mysterious flower. A tropical citrus cocktail (bitter orange, tangerine) opens this perfume with a light freshness that evokes a summer on an island paradise. At the heart, peony flower is wrapped in the fruity, exotic and colourful facets of mango and passion fruit. Vanilla orchid and amber gradually envelope the fragrance in a delicate and comforting creaminess.""Read about this perfume in other languages: Deutsch, Español, Français, Čeština, Italiano, Русский, Polski, Português, Ελληνικά, 汉语, Nederlands, Srpski, Română, العربية, Українська, Монгол, עברית.","['Fruity and tropical scent', 'Exotic and colorful mango and passion fruit notes', 'Good for everyday wear', 'Suitable for feminine gender', 'Cheerful freshness of bitter orange and mandarin', 'Opulent and musky floral tones', 'Pleasant warm amber and vanilla base', ""Compliments Body Shop's passion fruit body yoghurt"", 'Lack of hibiscus scent in the perfume', 'Not suitable for masculine or unisex gender', 'Too fruity instead of floral as advertised', 'Short longevity on some skin types', 'Sickly sweet for some people', 'May cause nauseous feeling', 'Generic smelling fragrance', 'May smell like ant repellant on some skin types']","['Tangerine', 'Bitter Orange']","['Passionfruit', 'Mango', 'Peony']","['Orchid', 'Amber', 'Vanilla']",very weak: 37; weak: 119; moderate: 253; long lasting: 43; eternal: 4,intimate: 104; moderate: 279; strong: 47; enormous: 2,
Energetically New York,Zara,https://www.fragrantica.com/perfume/Zara/Energetically-New-York-70524.html,women and men,warm spicy (100%); woody (85.5792%); aromatic (59.4421%); powdery (57.7897%); white floral (49.8283%),"Energetically New York by Zara is a fragrance for women and men. Energetically New York was launched in 2021. The nose behind this fragrance is Jo Malone. Top note is Cardamom; middle note is Jasmine; base note is Sandalwood.¨Ignited imaginations will change the world.¨ Jo Malone CBE, founder of Jo Loves.The essence reveals notes of cardamom, jasmine, and sandalwood.Read about this perfume in other languages: Deutsch, Español, Français, Čeština, Italiano, Русский, Polski, Português, Ελληνικά, 汉语, Nederlands, Srpski, Română, العربية, Українська, Монгол, עברית.","['Great quality for the price', 'Woody and fresh scent', 'Longevity and sillage is great', 'Unisex fragrance', 'Wearable and not overwhelmingly spicy', 'Affordable alternative to high-end fragrances', 'Addictive woody sandalwood dry down', 'Similar to Santal 33', 'Some people dislike the cucumber/aquatic smell', 'Not suitable for gifting', 'Not a dupe for Santal 33', 'Slightly overpowering male perfume', 'Performance can be suffocating and hard to scrub off', 'Weird pickle smell in the drydown', 'Notes are vague and poorly blended', 'Foggy and boggy smell in the drydown']",['Cardamom'],['Jasmine'],['Sandalwood'],very weak: 14; weak: 61; moderate: 330; long lasting: 167; eternal: 34,intimate: 72; moderate: 383; strong: 116; enormous: 20,
Vetiver Pamplemousse,Zara,https://www.fragrantica.com/perfume/Zara/Vetiver-Pamplemousse-58155.html,women and men,citrus (100%); aromatic (52.6028%); fresh spicy (44.492%),"Vetiver Pamplemousse by Zara is a Citrus Aromatic fragrance for women and men. Vetiver Pamplemousse was launched in 2019. The nose behind this fragrance is Jo Malone.""A crisp white cotton shirt layered with citrus cologne, an every day accessory for me."" -Brand WebsiteRead about this perfume in other languages: Deutsch, Español, Français, Čeština, Italiano, Русский, Polski, Português, Ελληνικά, 汉语, Nederlands, Srpski, Română, العربية, Українська, Монгол, עברית.","['Fresh and uplifting unisex scent', ""Doesn't smell synthetic or sickly sweet"", 'Sparkling and uplifting fragrance', 'Realistic grapefruit note', 'High quality for the price', 'Best of the line and Jo Malone-like', 'Linear grapefruit note lasts for several hours', 'Good longevity and projection', ""Not suitable for those who don't like grapefruit scents"", 'May not be suitable for those who prefer a more complex scent', 'May not be strong enough for those who prefer a more concentrated fragrance', 'Weak vetiver note', ""May not last longer than 30 minutes on some people's skin"", 'May not be suitable for formal occasions or winter season', 'Overpriced for the longevity', 'May be perceived as too feminine by some individuals']","['Grapefruit', 'Mandarin Orange', 'Vetiver']",[],[],very weak: 186; weak: 345; moderate: 389; long lasting: 72; eternal: 21,intimate: 421; moderate: 506; strong: 55; enormous: 46,
Bohemian Oud,Zara,https://www.fragrantica.com/perfume/Zara/Bohemian-Oud-74198.html,women,warm spicy (100%); cacao (77.539%); amber (73.3816%); fresh spicy (72.9676%); smoky (72.5369%); vanilla (71.7417%); balsamic (60.3619%); sweet (55.9726%); oud (54.3491%); leather (45.5704%),"Bohemian Oud by Zara is a Leather fragrance for women. This is a new fragrance. Bohemian Oud was launched in 2022.""Faraway golden vapors of a holy incense, and cocoa blend, lingering on a supra smooth addiction.Eau de Parfum. A fascinating and mystical getaway. The fresh burst of black pepper merges with the spicy facets of the everlasting flower. The allure of vanilla, refined, intense, and with hints of leather unites with the irresistible texture of cocoa and the soft note of incense, whose woody and balsamic notes add an undefined charm to the fragrance. ""Notes: black pepper, immortelle, vanilla, leather, incense, cacao, oudRead about this perfume in other languages: Deutsch, Español, Français, Čeština, Italiano, Русский, Polski, Português, Ελληνικά, 汉语, Nederlands, Srpski, Română, العربية, Українська, Монгол, עברית.","['Good for both masculine and feminine genders', 'Well-suited for those who enjoy smoky, woody, and spicy scents', 'Suitable for cold weather and snuggly occasions', 'Niche feel to the fragrance', ""Solid offering from Zara's recent line of fragrances"", 'Unique and complex scent with stages that evolve over time', 'Good projection and lasting power', 'Warm milk chocolate notes', 'May not appeal to those who prefer fresh or light scents', 'Not versatile enough for all seasons and occasions', 'May not be identical enough to By the Fireplace to satisfy fans of that fragrance', 'Projection decreases after the first two hours', 'Strong black pepper note in the opening may be overpowering for some', 'Sweetness is subdued and may not be noticeable on some skin types', 'Not unisex or shared, may lean towards more feminine or masculine depending on personal preference', 'May not be suitable for those who dislike oud']","['Incense', 'Cacao Pod', 'Vanilla', 'Black Pepper', 'Agarwood (Oud)', 'Leather', 'Immortelle']",[],[],very weak: 11; weak: 41; moderate: 256; long lasting: 186; eternal: 20,intimate: 53; moderate: 319; strong: 111; enormous: 3,
Sultry Pear Eau de Parfum,Zara,https://www.fragrantica.com/perfume/Zara/Sultry-Pear-Eau-de-Parfum-81571.html,women,sweet (100%); fruity (75.9084%); vanilla (69.9202%); aquatic (50.1197%); nutty (49.1619%); white floral (46.7665%); fresh (46.7665%); almond (46.3673%); lactonic (44.0919%),"Sultry Pear Eau de Parfum by Zara is a fragrance for women. This is a new fragrance. Sultry Pear Eau de Parfum was launched in 2023. Top note is Pear; middle notes are Jasmine and Almond; base notes are Vanilla and Praline.Eau de parfum containing jasmine petals dyed with hints of pear blended with praline and vanilla.Read about this perfume in other languages: Deutsch, Español, Français, Čeština, Italiano, Русский, Polski, Português, Ελληνικά, 汉语, Nederlands, Srpski, Română, العربية, Українська, Монгол, עברית.",,['Pear'],"['Jasmine', 'Almond']","['Vanilla', 'Praline']",,,
Cherry Smoothie,Zara,https://www.fragrantica.com/perfume/Zara/Cherry-Smoothie-72492.html,women,sweet (100%); cherry (91.8601%); almond (86.4995%); fruity (82.4932%); vanilla (79.3229%); nutty (69.3065%); amber (53.0817%); balsamic (51.0182%); powdery (49.0754%); floral (46.5109%),"Cherry Smoothie by Zara is a Floral Fruity fragrance for women. This is a new fragrance. Cherry Smoothie was launched in 2022. Top notes are Cherry, Almond and Plum; middle notes are Peru Balsam, Heliotrope and Hawthorn; base notes are Vanilla and Tonka Bean.Read about this perfume in other languages: Deutsch, Español, Français, Čeština, Italiano, Русский, Polski, Português, Ελληνικά, 汉语, Nederlands, Srpski, Română, العربية, Українська, Монгол, עברית.","['Affordable price', 'Great projection', 'Good performance', 'Long-lasting', 'Realistic cherry scent', ""Boozy cherry note similar to Tom Ford's Lost Cherry"", 'Appealing smokiness', 'Suitable for childish personalities', 'Easily oversprayed', 'Can be nauseating', 'Not as fresh and juicy as expected', 'Not a perfect Lost Cherry dupe', 'Artificial cough syrup scent', 'Too strong and overwhelming', 'Strong medicinal smell', 'Unpleasant playdough vibe']","['Cherry', 'Almond', 'Plum']","['Peru Balsam', 'Heliotrope', 'Hawthorn']","['Vanilla', 'Tonka Bean']",very weak: 33; weak: 111; moderate: 382; long lasting: 261; eternal: 73,intimate: 99; moderate: 471; strong: 207; enormous: 45,
Waterlily Tea Dress,Zara,https://www.fragrantica.com/perfume/Zara/Waterlily-Tea-Dress-58156.html,women and men,green (100%); citrus (94.4387%); fresh spicy (93.9974%); aromatic (93.8208%); musky (89.1424%); powdery (66.015%),"Waterlily Tea Dress by Zara is a Citrus Aromatic fragrance for women and men. Waterlily Tea Dress was launched in 2019. The nose behind this fragrance is Jo Malone.""Soft jazz music plays in the background, picnics on the lawn, a vintage tea dress floats by in the gentle breeze."" -Brand Website.Read about this perfume in other languages: Deutsch, Español, Français, Čeština, Italiano, Русский, Polski, Português, Ελληνικά, 汉语, Nederlands, Srpski, Română, العربية, Українська, Монгол, עברית.","['Fresh and green floral notes', 'Good value for the price', 'Unique and well-blended scent', 'Great for hot and humid weather', 'Reminiscent of a lush indoor garden', 'Feminine and stylish', 'Matches well with feminine outfits', 'Long-lasting fragrance', ""May not last as long on some people's skin"", 'Nauseating for some people', 'Not as fresh as expected for some', ""Strong mint note may not be to everyone's taste"", 'Missing woody base notes', 'Loud and screechy opening', 'May induce headaches', 'Too much mint for some']","['Bergamot', 'Mint', 'Musk']",[],[],very weak: 57; weak: 188; moderate: 401; long lasting: 101; eternal: 17,intimate: 233; moderate: 429; strong: 69; enormous: 28,
Tender Amber,Zara,https://www.fragrantica.com/perfume/Zara/Tender-Amber-84076.html,men,fruity (100%); amber (59.7311%); sweet (53.3333%); rose (45.8065%); tuberose (45.0538%),"Tender Amber by Zara is a fragrance for men. This is a new fragrance. Tender Amber was launched in 2023. The nose behind this fragrance is Gaël Montero. Top notes are Exotic Fruits and Black Currant; middle notes are Rose and Tuberose; base note is Amber.“Feel the gentleness and refinement of an inviting ambery embrace.” Created by Gaël Montero.An amber-based fragrance enveloped with touches of rose and tuberose. The notes of sweet exotic fruits together with sparks of blackcurrant transform it into a fresh and juicy fragrance.Read about this perfume in other languages: Deutsch, Español, Français, Čeština, Italiano, Русский, Polski, Português, Ελληνικά, 汉语, Nederlands, Srpski, Română, العربية, Українська, Монгол, עברית.",,"['Exotic Fruits', 'Black Currant']","['Rose', 'Tuberose']",['Amber'],,,
Velvet Shadow (Into The Gourmand),Zara,https://www.fragrantica.com/perfume/Zara/Velvet-Shadow-Into-The-Gourmand-84457.html,women,citrus (100%); sweet (86.4517%); powdery (66.8516%); white floral (66.5806%); fresh spicy (48.2903%),"Velvet Shadow (Into The Gourmand) by Zara is a Floral Fruity Gourmand fragrance for women. This is a new fragrance. Velvet Shadow (Into The Gourmand) was launched in 2023.Eau de parfum. The candy touch brings notes like a marshmallow accord, while the sparkling counterpoint goes hand in hand with ingredients like mandarin or jasmine. Velvet Shadow is a predominantly floral fragrance, impossible to ignore, long-lasting and sweet.Smelling notes: bergamot, jasmine, marshmallow.Medium intensity.Gourmand and loveable fragrance that evokes the sensory warmth of a kiss while preserving sophistication.Read about this perfume in other languages: Deutsch, Español, Français, Čeština, Italiano, Русский, Polski, Português, Ελληνικά, 汉语, Nederlands, Srpski, Română, العربية, Українська, Монгол, עברית.",,"['Marshmallow', 'Bergamot', 'Jasmine', 'Mandarin Orange']",[],[],,,
Sublime Epoque,Zara,https://www.fragrantica.com/perfume/Zara/Sublime-Epoque-69405.html,women,white floral (100%); tuberose (64.978%); citrus (56.3984%); vanilla (48.259%); animalic (46.224%),"Sublime Epoque by Zara is a Floral fragrance for women. Sublime Epoque was launched in 2021. Top note is Bergamot; middle notes are Tuberose, Orange Blossom and Jasmine; base notes are Vanilla and Cedar.Read about this perfume in other languages: Deutsch, Español, Français, Čeština, Italiano, Русский, Polski, Português, Ελληνικά, 汉语, Nederlands, Srpski, Română, العربية, Українська, Монгол, עברית.","['Great dupe for My Way by Armani', 'Sweet, lightly lactonic tuberose fragrance', 'Stunning and excellent presentation', 'Good quality for the price', 'Suitable for all year round use', 'Sophisticated with a youthful flair', 'Insane sillage and long-lasting scent', 'Luxurious and complex smell', 'Not suitable for those who do not like white florals', 'Blind buys may not always be successful', 'May not be an exact dupe for My Way by Armani', 'May be too sweet for some', 'May not have the same projection power as other fragrances', 'Strong and suffocating floral scent', 'Unpleasant on some skin types', 'Some may find the alcohol opening too strong']",['Bergamot'],"['Tuberose', 'Orange Blossom', 'Jasmine']","['Vanilla', 'Cedar']",very weak: 15; weak: 61; moderate: 228; long lasting: 71; eternal: 14,intimate: 59; moderate: 238; strong: 74; enormous: 7,
Red Temptation Vanille,Zara,https://www.fragrantica.com/perfume/Zara/Red-Temptation-Vanille-92810.html,women,warm spicy (100%); vanilla (97.8867%); cacao (72.269%); amber (69.7072%); powdery (62.086%); sweet (59.7166%); metallic (56.2581%); leather (51.0064%); tobacco (45.7547%); floral (45.4985%),"Red Temptation Vanille by Zara is a Oriental Vanilla fragrance for women. This is a new fragrance. Red Temptation Vanille was launched in 2024.Red Temptation Vanille Extrait de Parfum is a highly concentrated fragrance that represents the ultimate expression of Zara's iconic Red Temptation. This intensified scent features a rich blend of spices, with saffron taking prominence, complemented by luxurious cacao and a generous amount of vanilla. The composition evolves with the radiant floral sensuality of jasmine and vanilla orchid, culminating in a potent fusion of vanilla and amber, creating a memorable and captivating aroma.Read about this perfume in other languages: Deutsch, Español, Français, Čeština, Italiano, Русский, Polski, Português, Ελληνικά, 汉语, Nederlands, Srpski, Română, العربية, Українська, Монгол, עברית.",,"['Vanilla', 'Saffron', 'Cacao', 'Amber', 'Vanilla Orchid', 'Jasmine']",[],[],,,
Red Temptation Elixir Parfum,Zara,https://www.fragrantica.com/perfume/Zara/Red-Temptation-Elixir-Parfum-83872.html,women and men,warm spicy (100%); woody (99.574%); sweet (97.7992%); amber (87.3631%); citrus (86.7952%); metallic (71.1767%); aromatic (65.2134%); leather (62.9413%); white floral (62.6571%); musky (61.2371%),"Red Temptation Elixir Parfum by Zara is a fragrance for women and men. This is a new fragrance. Red Temptation Elixir Parfum was launched in 2023. Top notes are Saffron, Bitter Orange and Coriander; middle notes are Praline and Jasmine; base notes are Woody Notes, Amber and Musk.Elixir, designed around the original Red Zara Temptation, is full of a more intense essence and opulent notes.Saffron and coriander lend their sophisticated warmth and textured facets to a vibrant bitter orange, embracing the very soul of this elixir. Jasmine becomes the protagonist, unveiling the epitome of sensuality and femininity that is enhanced by an accord of modern and irresistibly addictive praline, a symphony of aromas that create a transformative experience that seduces the senses. The floral grandeur reaches a new level when the powerful and comforting notes of woody amber and musk emerge, enveloping the composition in a blanket of strength and charm.Read about this perfume in other languages: Deutsch, Español, Français, Čeština, Italiano, Русский, Polski, Português, Ελληνικά, 汉语, Nederlands, Srpski, Română, العربية, Українська, Монгол, עברית.",,"['Saffron', 'Bitter Orange', 'Coriander']","['Praline', 'Jasmine']","['Woody Notes', 'Amber', 'Musk']",,,
